"","county","state","income","population","households","date","cases_sum","deaths_sum","apple_avg","retail_avg","grocery_avg","parks_avg","transit_avg","work_avg","residential_avg","cases","deaths"
"2357","Ventura County","California",76544,829017,267076,"2020-09-09",597,3,136.814285714286,-23.8571428571429,-11,4.28571428571428,-25.4285714285714,-32.7142857142857,10.2857142857143,37,3
"2358","Ventura County","California",76544,829017,267076,"2020-09-10",597,3,139.362857142857,-23.7142857142857,-11,4.14285714285714,-25.7142857142857,-33.2857142857143,10.1428571428571,97,3
"2359","Ventura County","California",76544,829017,267076,"2020-09-11",597,3,143.537142857143,-23.4285714285714,-10.8571428571429,6.57142857142857,-25.8571428571429,-33.7142857142857,10.1428571428571,109,0
"2360","Ventura County","California",76544,829017,267076,"2020-09-12",290,2,145.084285714286,-22.4285714285714,-10.7142857142857,11.2857142857143,-26.7142857142857,-38.7142857142857,11.2857142857143,0,0
"2361","Ventura County","California",76544,829017,267076,"2020-09-13",553,7,145.164285714286,-22.5714285714286,-11.1428571428571,10.4285714285714,-27.2857142857143,-38.8571428571429,11.2857142857143,0,0
"2362","Ventura County","California",76544,829017,267076,"2020-09-14",470,10,145.071428571429,-22.7142857142857,-11.2857142857143,9.57142857142857,-27.8571428571429,-38.7142857142857,11.2857142857143,201,6
"2363","Ventura County","California",76544,829017,267076,"2020-09-15",483,13,144.262857142857,-23.2857142857143,-11.8571428571429,8,-28.4285714285714,-38.5714285714286,11.4285714285714,10,3
"2364","Ventura County","California",76544,829017,267076,"2020-09-16",539,11,141.757142857143,-23.5714285714286,-12.5714285714286,6.28571428571429,-29.4285714285714,-38.1428571428571,11.5714285714286,149,3
"2365","Ventura County","California",76544,829017,267076,"2020-09-17",539,11,137.757142857143,-23.5714285714286,-13,3.57142857142857,-29.2857142857143,-37.4285714285714,11.7142857142857,87,1
"2366","Ventura County","California",76544,829017,267076,"2020-09-18",539,11,131.938571428571,-24,-13.7142857142857,-1.57142857142857,-28.7142857142857,-37,11.8571428571429,40,1
"2367","Ventura County","California",76544,829017,267076,"2020-09-19",740,17,130.094285714286,-24.7142857142857,-14.1428571428571,-7.14285714285714,-28.2857142857143,-31.5714285714286,10.7142857142857,0,0
"2368","Ventura County","California",76544,829017,267076,"2020-09-20",454,15,129.97,-24.4285714285714,-14.2857142857143,-6.85714285714286,-28.4285714285714,-31,10.8571428571429,0,0
"2369","Ventura County","California",76544,829017,267076,"2020-09-21",566,15,129.95,-24.2857142857143,-14.2857142857143,-6.42857142857143,-28.5714285714286,-30.8571428571429,11,265,3
"2370","Ventura County","California",76544,829017,267076,"2020-09-22",556,13,129.808571428571,-24,-14,-5.42857142857143,-28.8571428571429,-30.7142857142857,10.8571428571429,41,0
"2371","Ventura County","California",76544,829017,267076,"2020-09-23",487,14,130.38,-24,-13.7142857142857,-4.28571428571428,-28.2857142857143,-30.5714285714286,10.7142857142857,110,0
"2372","Ventura County","California",76544,829017,267076,"2020-09-24",487,14,131.278571428571,-24,-13.5714285714286,-2.57142857142857,-28.1428571428571,-30.5714285714286,10.5714285714286,52,1
"2373","Ventura County","California",76544,829017,267076,"2020-09-25",487,14,131.708571428571,-23.8571428571429,-13.2857142857143,-1,-27.7142857142857,-30.5714285714286,10.4285714285714,51,3
"2374","Ventura County","California",76544,829017,267076,"2020-09-26",551,11,131.361428571429,-24,-13.2857142857143,-0.857142857142858,-28.1428571428571,-30.7142857142857,10.4285714285714,0,0
"2375","Ventura County","California",76544,829017,267076,"2020-09-27",582,8,130.58,-24.2857142857143,-13.1428571428571,-1.14285714285714,-28.5714285714286,-30.8571428571429,10.2857142857143,0,0
"2376","Ventura County","California",76544,829017,267076,"2020-09-28",543,5,129.671428571429,-24.2857142857143,-13.4285714285714,-1.57142857142857,-28.2857142857143,-30.7142857142857,10.1428571428571,165,0
"2377","Ventura County","California",76544,829017,267076,"2020-09-29",508,5,129.118571428571,-24.4285714285714,-13.5714285714286,-2.42857142857143,-28.7142857142857,-30.5714285714286,10.2857142857143,54,0
"2378","Ventura County","California",76544,829017,267076,"2020-09-30",519,7,128.637142857143,-24.4285714285714,-13.7142857142857,-3.28571428571428,-28.8571428571429,-30.4285714285714,10.2857142857143,80,2
"2379","Ventura County","California",76544,829017,267076,"2020-10-01",519,7,127.687142857143,-24.4285714285714,-13.7142857142857,-4,-29.1428571428571,-30.1428571428571,10.2857142857143,80,0
"2380","Ventura County","California",76544,829017,267076,"2020-10-02",519,7,126.842857142857,-24.4285714285714,-13.8571428571429,-5,-30.2857142857143,-29.8571428571429,10.2857142857143,76,1
"2381","Ventura County","California",76544,829017,267076,"2020-10-03",419,4,126.854285714286,-24.2857142857143,-13.8571428571429,-5.28571428571428,-30.1428571428571,-29.8571428571429,10.1428571428571,0,0
"2382","Ventura County","California",76544,829017,267076,"2020-10-04",432,4,126.682857142857,-24.2857142857143,-14.1428571428571,-6.14285714285714,-30,-29.7142857142857,10.1428571428571,0,0
"2383","Ventura County","California",76544,829017,267076,"2020-10-05",402,6,126.642857142857,-24.1428571428571,-14,-7.14285714285714,-30.1428571428571,-29.8571428571429,10.1428571428571,102,1
"2384","Ventura County","California",76544,829017,267076,"2020-10-06",430,5,126.448571428571,-23.8571428571429,-13.4285714285714,-7.71428571428572,-29.5714285714286,-29.7142857142857,10,20,0
"2385","Ventura County","California",76544,829017,267076,"2020-10-07",455,3,125.52,-23.8571428571429,-13,-8.28571428571429,-29.5714285714286,-29.8571428571429,10,82,3
"2386","Ventura County","California",76544,829017,267076,"2020-10-08",455,3,124.982857142857,-23.7142857142857,-12.7142857142857,-8.85714285714286,-29.7142857142857,-30.1428571428571,10,77,0
"2387","Ventura County","California",76544,829017,267076,"2020-10-09",455,3,125.11,-23.7142857142857,-12.2857142857143,-9.28571428571429,-30,-30.2857142857143,10,39,1
"2388","Ventura County","California",76544,829017,267076,"2020-10-10",392,4,124.304285714286,-23.8571428571429,-12,-10,-29.8571428571429,-30.2857142857143,10,0,0
"2389","Ventura County","California",76544,829017,267076,"2020-10-11",358,4,123.93,-23.7142857142857,-11.5714285714286,-9.85714285714286,-29.5714285714286,-30.4285714285714,10,0,0
"2390","Ventura County","California",76544,829017,267076,"2020-10-12",360,5,123.408571428571,-23.8571428571429,-11.5714285714286,-9.57142857142857,-29.5714285714286,-30.2857142857143,10,160,0
"2391","Ventura County","California",76544,829017,267076,"2020-10-13",357,5,122.745714285714,-24,-12,-9.57142857142857,-29.1428571428571,-30.4285714285714,10,15,0
"2392","Ventura County","California",76544,829017,267076,"2020-10-14",320,5,122.705714285714,-24,-12.5714285714286,-9.85714285714286,-29.2857142857143,-30.2857142857143,9.85714285714286,53,0
"2393","Ventura County","California",76544,829017,267076,"2020-10-15",320,5,122.495714285714,-24,-13,-9.85714285714286,-29.1428571428571,-30.1428571428571,9.85714285714286,50,1
"2394","Ventura County","California",76544,829017,267076,"2020-10-16",320,5,122.25,-23.8571428571429,-13.4285714285714,-9.85714285714286,-28.1428571428571,-29.8571428571429,9.71428571428571,0,0
"2395","Ventura County","California",76544,829017,267076,"2020-10-17",378,4,122.827142857143,-23.5714285714286,-13.7142857142857,-9.14285714285714,-27.8571428571429,-30.1428571428571,9.71428571428571,56,1
"2396","Ventura County","California",76544,829017,267076,"2020-10-18",373,4,122.834285714286,-23.5714285714286,-13.8571428571429,-8.85714285714286,-27.5714285714286,-30.1428571428571,9.71428571428571,0,0
"2397","Ventura County","California",76544,829017,267076,"2020-10-19",344,1,123.017142857143,-23.2857142857143,-13.5714285714286,-8.85714285714286,-27.1428571428571,-30,9.71428571428571,131,0
"2398","Ventura County","California",76544,829017,267076,"2020-10-20",317,2,123.608571428571,-23.1428571428571,-13.2857142857143,-8.85714285714286,-26.7142857142857,-29.8571428571429,9.71428571428571,49,0
"2399","Ventura County","California",76544,829017,267076,"2020-10-21",278,1,124.27,-22.8571428571429,-12.8571428571429,-8.85714285714286,-26.1428571428571,-29.8571428571429,9.71428571428571,80,0
"2400","Ventura County","California",76544,829017,267076,"2020-10-22",334,2,124.708571428571,-22.8571428571429,-12.7142857142857,-9.14285714285714,-25.5714285714286,-29.8571428571429,9.57142857142857,92,2
"2401","Ventura County","California",76544,829017,267076,"2020-10-23",334,2,125.422857142857,-22.5714285714286,-12.4285714285714,-9.28571428571429,-24.7142857142857,-29.8571428571429,9.57142857142857,71,2
"2402","Ventura County","California",76544,829017,267076,"2020-10-24",305,2,125.008571428571,-22.7142857142857,-12.4285714285714,-10.2857142857143,-24.7142857142857,-29.4285714285714,9.57142857142857,0,0
"2403","Ventura County","California",76544,829017,267076,"2020-10-25",339,2,125.064285714286,-22.7142857142857,-12.2857142857143,-11.1428571428571,-25.1428571428571,-29.2857142857143,9.57142857142857,0,0
"2404","Ventura County","California",76544,829017,267076,"2020-10-26",366,2,125.342857142857,-22.8571428571429,-12.4285714285714,-11.8571428571429,-25.4285714285714,-29.2857142857143,9.57142857142857,141,1
"2405","Ventura County","California",76544,829017,267076,"2020-10-27",408,3,125.25,-23,-12.7142857142857,-12.2857142857143,-25.5714285714286,-29.2857142857143,9.57142857142857,26,0
"2406","Ventura County","California",76544,829017,267076,"2020-10-28",479,5,125.057142857143,-23.1428571428571,-13,-12.4285714285714,-25.4285714285714,-29.1428571428571,9.57142857142857,60,1
"2407","Ventura County","California",76544,829017,267076,"2020-10-29",423,4,124.93,-23.2857142857143,-13.1428571428571,-13.5714285714286,-24.8571428571429,-29,9.57142857142857,78,0
"2408","Ventura County","California",76544,829017,267076,"2020-10-30",423,4,123.804285714286,-23.7142857142857,-13.4285714285714,-16.4285714285714,-25.4285714285714,-29.2857142857143,9.71428571428571,85,0
"2409","Ventura County","California",76544,829017,267076,"2020-10-31",433,5,123.294285714286,-23.7142857142857,-13.4285714285714,-18.7142857142857,-25.7142857142857,-29.2857142857143,9.71428571428571,0,0
"2410","Ventura County","California",76544,829017,267076,"2020-11-01",410,5,123.045714285714,-23.5714285714286,-13.5714285714286,-19,-25,-29.2857142857143,9.57142857142857,0,0
"2411","Ventura County","California",76544,829017,267076,"2020-11-02",390,6,122.235714285714,-23.2857142857143,-13.4285714285714,-19.1428571428571,-24.4285714285714,-29.2857142857143,9.42857142857143,180,1
"2412","Ventura County","California",76544,829017,267076,"2020-11-03",376,4,122.264285714286,-22.7142857142857,-13,-19,-24.5714285714286,-29.2857142857143,9.28571428571429,41,0
"2413","Ventura County","California",76544,829017,267076,"2020-11-04",390,2,122,-22.4285714285714,-12.4285714285714,-19.4285714285714,-24.1428571428571,-29.2857142857143,9.28571428571429,112,0
"2414","Ventura County","California",76544,829017,267076,"2020-11-05",390,2,120.024285714286,-22.5714285714286,-11.1428571428571,-19.4285714285714,-24.4285714285714,-29,9.28571428571429,158,2
"2415","Ventura County","California",76544,829017,267076,"2020-11-06",390,2,118.202857142857,-22.4285714285714,-11.2857142857143,-18.4285714285714,-23.8571428571429,-29,9.14285714285714,147,0
"2416","Ventura County","California",76544,829017,267076,"2020-11-07",429,2,117.794285714286,-22.2857142857143,-11.2857142857143,-17,-23.1428571428571,-29,9.14285714285714,0,0
"2417","Ventura County","California",76544,829017,267076,"2020-11-08",444,2,116.991428571429,-22.1428571428571,-11.2857142857143,-17,-23.5714285714286,-28.8571428571429,9.28571428571429,0,0
"2418","Ventura County","California",76544,829017,267076,"2020-11-09",496,1,115.077142857143,-22.5714285714286,-12,-17.2857142857143,-24,-28.8571428571429,9.57142857142857,339,2
"2419","Ventura County","California",76544,829017,267076,"2020-11-10",576,3,112.811428571429,-23.1428571428571,-12.7142857142857,-18.1428571428571,-24.4285714285714,-28.8571428571429,9.71428571428571,72,0
"2420","Ventura County","California",76544,829017,267076,"2020-11-11",638,3,110.148571428571,-23.2857142857143,-13.5714285714286,-18.8571428571429,-25.2857142857143,-28.8571428571429,9.85714285714286,0,0
"2421","Ventura County","California",76544,829017,267076,"2020-11-12",638,3,107.49,-23.4285714285714,-15.2857142857143,-22.8571428571429,-26.4285714285714,-29.4285714285714,10.4285714285714,305,0
"2422","Ventura County","California",76544,829017,267076,"2020-11-13",638,3,106.68,-23.8571428571429,-15.7142857142857,-26,-27.1428571428571,-29.4285714285714,10.7142857142857,265,1
"2423","Ventura County","California",76544,829017,267076,"2020-11-14",797,4,105.53,-24,-15.7142857142857,-26.7142857142857,-27.8571428571429,-29.2857142857143,10.8571428571429,0,0
"2424","Ventura County","California",76544,829017,267076,"2020-11-15",828,4,105.252857142857,-24,-15.5714285714286,-27.7142857142857,-27.8571428571429,-29.2857142857143,10.8571428571429,0,0
"2425","Ventura County","California",76544,829017,267076,"2020-11-16",716,4,107.235714285714,-22.7142857142857,-14.4285714285714,-26.5714285714286,-26.4285714285714,-30.5714285714286,11,433,1
"2426","Ventura County","California",76544,829017,267076,"2020-11-17",863,2,106.611428571429,-22.5714285714286,-14.1428571428571,-27.4285714285714,-26,-30.7142857142857,11.1428571428571,187,0
"2427","Ventura County","California",76544,829017,267076,"2020-11-18",981,3,107.417142857143,-22.7142857142857,-13.8571428571429,-27.7142857142857,-25.8571428571429,-30.7142857142857,11.1428571428571,365,0
"2428","Ventura County","California",76544,829017,267076,"2020-11-19",981,3,109.495714285714,-22.4285714285714,-13.5714285714286,-24.2857142857143,-24.7142857142857,-30.4285714285714,10.7142857142857,149,1
"2429","Ventura County","California",76544,829017,267076,"2020-11-20",981,3,110.672857142857,-21.8571428571429,-12.8571428571429,-20.4285714285714,-23.5714285714286,-30.2857142857143,10.5714285714286,412,0
"2430","Ventura County","California",76544,829017,267076,"2020-11-21",1075,2,111.124285714286,-21.8571428571429,-12.5714285714286,-19.7142857142857,-23.2857142857143,-30.2857142857143,10.4285714285714,0,0
"2431","Ventura County","California",76544,829017,267076,"2020-11-22",1190,2,110.96,-22.1428571428571,-12.2857142857143,-19.2857142857143,-23.1428571428571,-30.2857142857143,10.4285714285714,0,0
"2432","Ventura County","California",76544,829017,267076,"2020-11-23",1555,2,109.781428571429,-23.4285714285714,-12.8571428571429,-21.2857142857143,-24.8571428571429,-29,10.2857142857143,610,1
"2433","Ventura County","California",76544,829017,267076,"2020-11-24",1399,3,110.834285714286,-23.5714285714286,-12.7142857142857,-21.1428571428571,-25.1428571428571,-28.8571428571429,10.2857142857143,140,0
"2434","Ventura County","California",76544,829017,267076,"2020-11-25",1546,2,110.45,-23.7142857142857,-12.5714285714286,-21.1428571428571,-25,-28.8571428571429,10.4285714285714,69,0
"2435","Ventura County","California",76544,829017,267076,"2020-11-26",1546,2,109.855714285714,-24,-12.2857142857143,-21.4285714285714,-26,-28.7142857142857,10.5714285714286,0,0
"2436","Ventura County","California",76544,829017,267076,"2020-11-27",1546,2,108.744285714286,-24.4285714285714,-12.1428571428571,-22.5714285714286,-26.7142857142857,-28.5714285714286,10.7142857142857,0,0
"2437","Ventura County","California",76544,829017,267076,"2020-11-28",1723,2,109.928571428571,-23.8571428571429,-11.4285714285714,-22.7142857142857,-25.8571428571429,-29,10.7142857142857,0,0
"2438","Ventura County","California",76544,829017,267076,"2020-11-29",1676,2,111.585714285714,-22.7142857142857,-10.2857142857143,-22.2857142857143,-25.1428571428571,-29.5714285714286,10.7142857142857,0,0
"2439","Ventura County","California",76544,829017,267076,"2020-11-30",1380,2,114.371428571429,-20.5714285714286,-6.85714285714286,-21.2857142857143,-23.1428571428571,-30.5714285714286,10.5714285714286,1672,8
"2440","Ventura County","California",76544,829017,267076,"2020-12-01",1231,1,107.14,-25.7142857142857,-8.28571428571429,-21.8571428571429,-28.4285714285714,-37.2857142857143,12.2857142857143,127,2
