"","X","county","state","income","population","households","date","cases_sum","deaths_sum","apple_avg","retail_avg","grocery_avg","parks_avg","transit_avg","work_avg","residential_avg","cases","deaths"
"2377",71519,"Ventura County","California",76544,829017,267076,"2020-08-06",952,9,137.432857142857,-26.4285714285714,-10.4285714285714,7.71428571428571,-23.7142857142857,-33.2857142857143,11.4285714285714,0,0
"2378",71520,"Ventura County","California",76544,829017,267076,"2020-08-07",952,9,138.81,-26.2857142857143,-10.2857142857143,8.57142857142857,-22.7142857142857,-33.4285714285714,11.4285714285714,193,0
"2379",71521,"Ventura County","California",76544,829017,267076,"2020-08-08",1047,6,139.93,-26.1428571428571,-10.1428571428571,9.71428571428571,-22.5714285714286,-33.4285714285714,11.2857142857143,0,0
"2380",71522,"Ventura County","California",76544,829017,267076,"2020-08-09",984,6,140.532857142857,-25.8571428571429,-9.85714285714286,10.2857142857143,-21.7142857142857,-33.5714285714286,11.1428571428571,0,10
"2381",71523,"Ventura County","California",76544,829017,267076,"2020-08-10",956,6,141.162857142857,-25.7142857142857,-9.71428571428571,10.8571428571429,-21.1428571428571,-33.5714285714286,11,488,3
"2382",71524,"Ventura County","California",76544,829017,267076,"2020-08-11",850,5,140.91,-25.8571428571429,-9.71428571428571,11.2857142857143,-20.8571428571429,-33.5714285714286,11,106,1
"2383",71525,"Ventura County","California",76544,829017,267076,"2020-08-12",802,3,140.274285714286,-26,-10,11.7142857142857,-20.2857142857143,-33.5714285714286,11,50,0
"2384",71526,"Ventura County","California",76544,829017,267076,"2020-08-13",802,3,139.387142857143,-26.1428571428571,-10.4285714285714,11.8571428571429,-20.1428571428571,-33.4285714285714,11,119,1
"2385",71527,"Ventura County","California",76544,829017,267076,"2020-08-14",802,13,139.394285714286,-26.1428571428571,-10.5714285714286,11.7142857142857,-20.5714285714286,-33.2857142857143,10.8571428571429,181,1
"2386",71528,"Ventura County","California",76544,829017,267076,"2020-08-15",757,16,139.154285714286,-26.2857142857143,-10.7142857142857,11.2857142857143,-20.5714285714286,-33.2857142857143,10.8571428571429,0,0
"2387",71529,"Ventura County","California",76544,829017,267076,"2020-08-16",863,16,139.415714285714,-26.4285714285714,-11,11.5714285714286,-21,-33.2857142857143,10.8571428571429,0,0
"2388",71530,"Ventura County","California",76544,829017,267076,"2020-08-17",837,14,140.107142857143,-26.5714285714286,-11.1428571428571,11.2857142857143,-21.4285714285714,-33.2857142857143,10.8571428571429,207,1
"2389",71531,"Ventura County","California",76544,829017,267076,"2020-08-18",956,15,140.468571428571,-26.5714285714286,-11.2857142857143,10.8571428571429,-22,-33.4285714285714,10.8571428571429,43,1
"2390",71532,"Ventura County","California",76544,829017,267076,"2020-08-19",944,16,141.655714285714,-26.5714285714286,-11.2857142857143,10.1428571428571,-23.1428571428571,-33.4285714285714,10.7142857142857,54,1
"2391",71533,"Ventura County","California",76544,829017,267076,"2020-08-20",944,16,144.8,-26.2857142857143,-11,10.2857142857143,-24.2857142857143,-33.5714285714286,10.7142857142857,163,3
"2392",71534,"Ventura County","California",76544,829017,267076,"2020-08-21",944,6,146.128571428571,-26,-10.8571428571429,10.7142857142857,-24.8571428571429,-33.8571428571429,10.7142857142857,138,1
"2393",71535,"Ventura County","California",76544,829017,267076,"2020-08-22",663,4,146.131428571429,-25.8571428571429,-10.8571428571429,10.1428571428571,-25.5714285714286,-33.8571428571429,10.7142857142857,0,0
"2394",71536,"Ventura County","California",76544,829017,267076,"2020-08-23",600,4,146.381428571429,-25.7142857142857,-10.7142857142857,8.71428571428571,-26,-33.7142857142857,10.7142857142857,0,0
"2395",71537,"Ventura County","California",76544,829017,267076,"2020-08-24",604,5,145.692857142857,-25.5714285714286,-10.8571428571429,7.57142857142857,-26.5714285714286,-33.7142857142857,10.7142857142857,368,1
"2396",71538,"Ventura County","California",76544,829017,267076,"2020-08-25",648,7,145.882857142857,-25.2857142857143,-10.8571428571429,7,-26.2857142857143,-33.5714285714286,10.7142857142857,48,2
"2397",71539,"Ventura County","California",76544,829017,267076,"2020-08-26",605,7,145.111428571429,-25.1428571428571,-11.2857142857143,5.85714285714286,-25.8571428571429,-33.5714285714286,10.8571428571429,96,2
"2398",71540,"Ventura County","California",76544,829017,267076,"2020-08-27",605,7,142.615714285714,-25.1428571428571,-11.7142857142857,4.42857142857143,-24.8571428571429,-33.5714285714286,10.8571428571429,69,3
"2399",71541,"Ventura County","California",76544,829017,267076,"2020-08-28",605,7,140.774285714286,-25.2857142857143,-12.1428571428571,3.71428571428571,-23.8571428571429,-33.2857142857143,11,70,5
"2400",71542,"Ventura County","California",76544,829017,267076,"2020-08-29",766,7,139.657142857143,-25.4285714285714,-12.5714285714286,3,-23.5714285714286,-33.1428571428571,11,0,0
"2401",71543,"Ventura County","California",76544,829017,267076,"2020-08-30",771,8,138.531428571429,-25.2857142857143,-12.8571428571429,2.85714285714286,-23,-33.1428571428571,11,0,0
"2402",71544,"Ventura County","California",76544,829017,267076,"2020-08-31",813,9,137.838571428571,-25.2857142857143,-13,2.28571428571429,-22.7142857142857,-32.8571428571429,11,307,1
"2403",71545,"Ventura County","California",76544,829017,267076,"2020-09-01",719,9,136.497142857143,-25.4285714285714,-12.8571428571429,2.14285714285714,-23.5714285714286,-32.7142857142857,11,33,0
"2404",71546,"Ventura County","California",76544,829017,267076,"2020-09-02",651,13,135.74,-25.5714285714286,-12.7142857142857,2,-24.4285714285714,-32.4285714285714,11,120,0
"2405",71547,"Ventura County","California",76544,829017,267076,"2020-09-03",651,13,135.621428571429,-25.4285714285714,-12.4285714285714,3,-25,-32.2857142857143,11,84,0
"2406",71548,"Ventura County","California",76544,829017,267076,"2020-09-04",651,13,135.698571428571,-25.1428571428571,-12.2857142857143,3.14285714285714,-24.7142857142857,-32.2857142857143,10.8571428571429,53,2
"2407",71549,"Ventura County","California",76544,829017,267076,"2020-09-05",590,13,135.477142857143,-25.1428571428571,-12,3.57142857142857,-25.1428571428571,-32.2857142857143,10.8571428571429,0,0
"2408",71550,"Ventura County","California",76544,829017,267076,"2020-09-06",575,11,135.044285714286,-25,-11.5714285714286,3.57142857142857,-25.5714285714286,-32.1428571428571,10.7142857142857,0,0
"2409",71551,"Ventura County","California",76544,829017,267076,"2020-09-07",599,9,134.734285714286,-24.8571428571429,-11.5714285714286,3.71428571428571,-26,-32.2857142857143,10.5714285714286,0,0
"2410",71552,"Ventura County","California",76544,829017,267076,"2020-09-08",614,6,135.218571428571,-24.4285714285714,-11.4285714285714,4,-25.7142857142857,-32.2857142857143,10.4285714285714,296,5
"2411",71553,"Ventura County","California",76544,829017,267076,"2020-09-09",597,3,136.814285714286,-23.8571428571429,-11,4.28571428571429,-25.4285714285714,-32.7142857142857,10.2857142857143,37,3
"2412",71554,"Ventura County","California",76544,829017,267076,"2020-09-10",597,3,139.362857142857,-23.7142857142857,-11,4.14285714285714,-25.7142857142857,-33.2857142857143,10.1428571428571,97,3
"2413",71555,"Ventura County","California",76544,829017,267076,"2020-09-11",597,3,143.537142857143,-23.4285714285714,-10.8571428571429,6.57142857142857,-25.8571428571429,-33.7142857142857,10.1428571428571,109,0
"2414",71556,"Ventura County","California",76544,829017,267076,"2020-09-12",290,2,145.084285714286,-22.4285714285714,-10.7142857142857,11.2857142857143,-26.7142857142857,-38.7142857142857,11.2857142857143,0,0
"2415",71557,"Ventura County","California",76544,829017,267076,"2020-09-13",553,7,145.164285714286,-22.5714285714286,-11.1428571428571,10.4285714285714,-27.2857142857143,-38.8571428571429,11.2857142857143,0,0
"2416",71558,"Ventura County","California",76544,829017,267076,"2020-09-14",470,10,145.071428571429,-22.7142857142857,-11.2857142857143,9.57142857142857,-27.8571428571429,-38.7142857142857,11.2857142857143,201,6
"2417",71559,"Ventura County","California",76544,829017,267076,"2020-09-15",483,13,144.262857142857,-23.2857142857143,-11.8571428571429,8,-28.4285714285714,-38.5714285714286,11.4285714285714,10,3
"2418",71560,"Ventura County","California",76544,829017,267076,"2020-09-16",539,11,141.757142857143,-23.5714285714286,-12.5714285714286,6.28571428571429,-29.4285714285714,-38.1428571428571,11.5714285714286,149,3
"2419",71561,"Ventura County","California",76544,829017,267076,"2020-09-17",539,11,137.757142857143,-23.5714285714286,-13,3.57142857142857,-29.2857142857143,-37.4285714285714,11.7142857142857,87,1
"2420",71562,"Ventura County","California",76544,829017,267076,"2020-09-18",539,11,131.938571428571,-24,-13.7142857142857,-1.57142857142857,-28.7142857142857,-37,11.8571428571429,40,1
"2421",71563,"Ventura County","California",76544,829017,267076,"2020-09-19",740,17,130.094285714286,-24.7142857142857,-14.1428571428571,-7.14285714285714,-28.2857142857143,-31.5714285714286,10.7142857142857,0,0
"2422",71564,"Ventura County","California",76544,829017,267076,"2020-09-20",454,15,129.97,-24.4285714285714,-14.2857142857143,-6.85714285714286,-28.4285714285714,-31,10.8571428571429,0,0
"2423",71565,"Ventura County","California",76544,829017,267076,"2020-09-21",566,15,129.95,-24.2857142857143,-14.2857142857143,-6.42857142857143,-28.5714285714286,-30.8571428571429,11,265,3
"2424",71566,"Ventura County","California",76544,829017,267076,"2020-09-22",556,13,129.808571428571,-24,-14,-5.42857142857143,-28.8571428571429,-30.7142857142857,10.8571428571429,41,0
"2425",71567,"Ventura County","California",76544,829017,267076,"2020-09-23",487,14,130.38,-24,-13.7142857142857,-4.28571428571429,-28.2857142857143,-30.5714285714286,10.7142857142857,110,0
"2426",71568,"Ventura County","California",76544,829017,267076,"2020-09-24",487,14,131.278571428571,-24,-13.5714285714286,-2.57142857142857,-28.1428571428571,-30.5714285714286,10.5714285714286,52,1
"2427",71569,"Ventura County","California",76544,829017,267076,"2020-09-25",487,14,131.708571428571,-23.8571428571429,-13.2857142857143,-1,-27.7142857142857,-30.5714285714286,10.4285714285714,51,3
"2428",71570,"Ventura County","California",76544,829017,267076,"2020-09-26",551,11,131.361428571429,-24,-13.2857142857143,-0.857142857142858,-28.1428571428571,-30.7142857142857,10.4285714285714,0,0
"2429",71571,"Ventura County","California",76544,829017,267076,"2020-09-27",582,8,130.58,-24.2857142857143,-13.1428571428571,-1.14285714285714,-28.5714285714286,-30.8571428571429,10.2857142857143,0,0
"2430",71572,"Ventura County","California",76544,829017,267076,"2020-09-28",543,5,129.671428571429,-24.2857142857143,-13.4285714285714,-1.57142857142857,-28.2857142857143,-30.7142857142857,10.1428571428571,165,0
"2431",71573,"Ventura County","California",76544,829017,267076,"2020-09-29",508,5,129.118571428571,-24.4285714285714,-13.5714285714286,-2.42857142857143,-28.7142857142857,-30.5714285714286,10.2857142857143,54,0
"2432",71574,"Ventura County","California",76544,829017,267076,"2020-09-30",519,7,128.637142857143,-24.4285714285714,-13.7142857142857,-3.28571428571429,-28.8571428571429,-30.4285714285714,10.2857142857143,80,2
"2433",71575,"Ventura County","California",76544,829017,267076,"2020-10-01",519,7,127.687142857143,-24.4285714285714,-13.7142857142857,-4,-29.1428571428571,-30.1428571428571,10.2857142857143,80,0
"2434",71576,"Ventura County","California",76544,829017,267076,"2020-10-02",519,7,126.842857142857,-24.4285714285714,-13.8571428571429,-5,-30.2857142857143,-29.8571428571429,10.2857142857143,76,1
"2435",71577,"Ventura County","California",76544,829017,267076,"2020-10-03",419,4,126.854285714286,-24.2857142857143,-13.8571428571429,-5.28571428571429,-30.1428571428571,-29.8571428571429,10.1428571428571,0,0
"2436",71578,"Ventura County","California",76544,829017,267076,"2020-10-04",432,4,126.682857142857,-24.2857142857143,-14.1428571428571,-6.14285714285714,-30,-29.7142857142857,10.1428571428571,0,0
"2437",71579,"Ventura County","California",76544,829017,267076,"2020-10-05",402,6,126.642857142857,-24.1428571428571,-14,-7.14285714285714,-30.1428571428571,-29.8571428571429,10.1428571428571,102,1
"2438",71580,"Ventura County","California",76544,829017,267076,"2020-10-06",430,5,126.448571428571,-23.8571428571429,-13.4285714285714,-7.71428571428571,-29.5714285714286,-29.7142857142857,10,20,0
"2439",71581,"Ventura County","California",76544,829017,267076,"2020-10-07",455,3,125.52,-23.8571428571429,-13,-8.28571428571429,-29.5714285714286,-29.8571428571429,10,82,3
"2440",71582,"Ventura County","California",76544,829017,267076,"2020-10-08",455,3,124.982857142857,-23.7142857142857,-12.7142857142857,-8.85714285714286,-29.7142857142857,-30.1428571428571,10,77,0
"2441",71583,"Ventura County","California",76544,829017,267076,"2020-10-09",455,3,125.11,-23.7142857142857,-12.2857142857143,-9.28571428571429,-30,-30.2857142857143,10,39,1
"2442",71584,"Ventura County","California",76544,829017,267076,"2020-10-10",392,4,124.304285714286,-23.8571428571429,-12,-10,-29.8571428571429,-30.2857142857143,10,0,0
"2443",71585,"Ventura County","California",76544,829017,267076,"2020-10-11",358,4,123.93,-23.7142857142857,-11.5714285714286,-9.85714285714286,-29.5714285714286,-30.4285714285714,10,0,0
"2444",71586,"Ventura County","California",76544,829017,267076,"2020-10-12",360,5,123.408571428571,-23.8571428571429,-11.5714285714286,-9.57142857142857,-29.5714285714286,-30.2857142857143,10,160,0
"2445",71587,"Ventura County","California",76544,829017,267076,"2020-10-13",357,5,122.745714285714,-24,-12,-9.57142857142857,-29.1428571428571,-30.4285714285714,10,15,0
"2446",71588,"Ventura County","California",76544,829017,267076,"2020-10-14",320,5,122.705714285714,-24,-12.5714285714286,-9.85714285714286,-29.2857142857143,-30.2857142857143,9.85714285714286,53,0
"2447",71589,"Ventura County","California",76544,829017,267076,"2020-10-15",320,5,122.495714285714,-24,-13,-9.85714285714286,-29.1428571428571,-30.1428571428571,9.85714285714286,50,1
"2448",71590,"Ventura County","California",76544,829017,267076,"2020-10-16",320,5,122.25,-23.8571428571429,-13.4285714285714,-9.85714285714286,-28.1428571428571,-29.8571428571429,9.71428571428571,0,0
"2449",71591,"Ventura County","California",76544,829017,267076,"2020-10-17",378,4,122.827142857143,-23.5714285714286,-13.7142857142857,-9.14285714285714,-27.8571428571429,-30.1428571428571,9.71428571428571,56,1
"2450",71592,"Ventura County","California",76544,829017,267076,"2020-10-18",373,4,122.834285714286,-23.5714285714286,-13.8571428571429,-8.85714285714286,-27.5714285714286,-30.1428571428571,9.71428571428571,0,0
"2451",71593,"Ventura County","California",76544,829017,267076,"2020-10-19",344,1,123.017142857143,-23.2857142857143,-13.5714285714286,-8.85714285714286,-27.1428571428571,-30,9.71428571428571,131,0
"2452",71594,"Ventura County","California",76544,829017,267076,"2020-10-20",317,2,123.608571428571,-23.1428571428571,-13.2857142857143,-8.85714285714286,-26.7142857142857,-29.8571428571429,9.71428571428571,49,0
"2453",71595,"Ventura County","California",76544,829017,267076,"2020-10-21",278,1,124.27,-22.8571428571429,-12.8571428571429,-8.85714285714286,-26.1428571428571,-29.8571428571429,9.71428571428571,80,0
"2454",71596,"Ventura County","California",76544,829017,267076,"2020-10-22",334,2,124.708571428571,-22.8571428571429,-12.7142857142857,-9.14285714285714,-25.5714285714286,-29.8571428571429,9.57142857142857,92,2
"2455",71597,"Ventura County","California",76544,829017,267076,"2020-10-23",334,2,125.422857142857,-22.5714285714286,-12.4285714285714,-9.28571428571429,-24.7142857142857,-29.8571428571429,9.57142857142857,71,2
"2456",71598,"Ventura County","California",76544,829017,267076,"2020-10-24",305,2,125.008571428571,-22.7142857142857,-12.4285714285714,-10.2857142857143,-24.7142857142857,-29.4285714285714,9.57142857142857,0,0
"2457",71599,"Ventura County","California",76544,829017,267076,"2020-10-25",339,2,125.064285714286,-22.7142857142857,-12.2857142857143,-11.1428571428571,-25.1428571428571,-29.2857142857143,9.57142857142857,0,0
"2458",71600,"Ventura County","California",76544,829017,267076,"2020-10-26",366,2,125.342857142857,-22.8571428571429,-12.4285714285714,-11.8571428571429,-25.4285714285714,-29.2857142857143,9.57142857142857,141,1
"2459",71601,"Ventura County","California",76544,829017,267076,"2020-10-27",408,3,125.25,-23,-12.7142857142857,-12.2857142857143,-25.5714285714286,-29.2857142857143,9.57142857142857,26,0
"2460",71602,"Ventura County","California",76544,829017,267076,"2020-10-28",479,5,125.057142857143,-23.1428571428571,-13,-12.4285714285714,-25.4285714285714,-29.1428571428571,9.57142857142857,60,1
